0001567619-19-000117|https://www.sec.gov/Archives/edgar/data/103730/0001567619-19-000117.txt
0001567619-19-000120|https://www.sec.gov/Archives/edgar/data/103730/0001567619-19-000120.txt
0001567619-19-000121|https://www.sec.gov/Archives/edgar/data/103730/0001567619-19-000121.txt
0001567619-19-000124|https://www.sec.gov/Archives/edgar/data/103730/0001567619-19-000124.txt
0001567619-19-000125|https://www.sec.gov/Archives/edgar/data/103730/0001567619-19-000125.txt
0001567619-19-000126|https://www.sec.gov/Archives/edgar/data/103730/0001567619-19-000126.txt
0001246991-19-000005|https://www.sec.gov/Archives/edgar/data/1037540/0001246991-19-000005.txt
0001246991-19-000006|https://www.sec.gov/Archives/edgar/data/1037540/0001246991-19-000006.txt
0001246991-19-000007|https://www.sec.gov/Archives/edgar/data/1037540/0001246991-19-000007.txt
0001246991-19-000008|https://www.sec.gov/Archives/edgar/data/1037540/0001246991-19-000008.txt
0001104659-19-000182|https://www.sec.gov/Archives/edgar/data/1037676/0001104659-19-000182.txt
0001736749-19-000002|https://www.sec.gov/Archives/edgar/data/1038238/0001736749-19-000002.txt
0001654954-19-000047|https://www.sec.gov/Archives/edgar/data/1038683/0001654954-19-000047.txt
0001209191-19-000186|https://www.sec.gov/Archives/edgar/data/1039520/0001209191-19-000186.txt
0001040470-19-000001|https://www.sec.gov/Archives/edgar/data/1040470/0001040470-19-000001.txt
0001193125-19-000412|https://www.sec.gov/Archives/edgar/data/1040587/0001193125-19-000412.txt
0001104659-19-000085|https://www.sec.gov/Archives/edgar/data/1040971/0001104659-19-000085.txt
0001209191-19-000574|https://www.sec.gov/Archives/edgar/data/1041126/0001209191-19-000574.txt
0001046203-19-000001|https://www.sec.gov/Archives/edgar/data/1041166/0001046203-19-000001.txt
0001127602-19-000131|https://www.sec.gov/Archives/edgar/data/1041956/0001127602-19-000131.txt
0001140361-19-000103|https://www.sec.gov/Archives/edgar/data/1042445/0001140361-19-000103.txt
0001493152-19-000037|https://www.sec.gov/Archives/edgar/data/1042589/0001493152-19-000037.txt
0001562180-19-000082|https://www.sec.gov/Archives/edgar/data/1042893/0001562180-19-000082.txt
0001562180-19-000083|https://www.sec.gov/Archives/edgar/data/1042893/0001562180-19-000083.txt
0001562180-19-000084|https://www.sec.gov/Archives/edgar/data/1042893/0001562180-19-000084.txt
0001562180-19-000085|https://www.sec.gov/Archives/edgar/data/1042893/0001562180-19-000085.txt
0001144204-19-000178|https://www.sec.gov/Archives/edgar/data/1043337/0001144204-19-000178.txt
0001567619-19-000112|https://www.sec.gov/Archives/edgar/data/1043489/0001567619-19-000112.txt
0001140361-19-000036|https://www.sec.gov/Archives/edgar/data/1043951/0001140361-19-000036.txt
0000726865-19-000004|https://www.sec.gov/Archives/edgar/data/1045008/0000726865-19-000004.txt
0000726865-19-000008|https://www.sec.gov/Archives/edgar/data/1045008/0000726865-19-000008.txt
0001104659-19-000063|https://www.sec.gov/Archives/edgar/data/1045520/0001104659-19-000063.txt
0001104659-19-000068|https://www.sec.gov/Archives/edgar/data/1045520/0001104659-19-000068.txt
0001104659-19-000107|https://www.sec.gov/Archives/edgar/data/1045520/0001104659-19-000107.txt
0001104659-19-000110|https://www.sec.gov/Archives/edgar/data/1045520/0001104659-19-000110.txt
0001104659-19-000065|https://www.sec.gov/Archives/edgar/data/1045520/0001104659-19-000065.txt
0001104659-19-000069|https://www.sec.gov/Archives/edgar/data/1045520/0001104659-19-000069.txt
0001104659-19-000108|https://www.sec.gov/Archives/edgar/data/1045520/0001104659-19-000108.txt
0001104659-19-000109|https://www.sec.gov/Archives/edgar/data/1045520/0001104659-19-000109.txt
0001162044-19-000003|https://www.sec.gov/Archives/edgar/data/1045701/0001162044-19-000003.txt
0001225208-19-000105|https://www.sec.gov/Archives/edgar/data/1046086/0001225208-19-000105.txt
0001046203-19-000001|https://www.sec.gov/Archives/edgar/data/1046203/0001046203-19-000001.txt
0001193125-19-000605|https://www.sec.gov/Archives/edgar/data/1046292/0001193125-19-000605.txt
0001193125-19-000639|https://www.sec.gov/Archives/edgar/data/1046292/0001193125-19-000639.txt
0000016099-19-000002|https://www.sec.gov/Archives/edgar/data/1046840/0000016099-19-000002.txt
0001209191-19-000454|https://www.sec.gov/Archives/edgar/data/1047252/0001209191-19-000454.txt
0001437749-19-000024|https://www.sec.gov/Archives/edgar/data/1047335/0001437749-19-000024.txt
0001193125-19-000238|https://www.sec.gov/Archives/edgar/data/1047712/0001193125-19-000238.txt
0001193125-19-000238|https://www.sec.gov/Archives/edgar/data/1047712/0001193125-19-000238.txt
0001193125-19-000231|https://www.sec.gov/Archives/edgar/data/1047712/0001193125-19-000231.txt
0001137439-19-000004|https://www.sec.gov/Archives/edgar/data/1048133/0001137439-19-000004.txt
0001567619-19-000106|https://www.sec.gov/Archives/edgar/data/1048477/0001567619-19-000106.txt
0000726865-19-000002|https://www.sec.gov/Archives/edgar/data/1048606/0000726865-19-000002.txt
0000726865-19-000004|https://www.sec.gov/Archives/edgar/data/1048606/0000726865-19-000004.txt
0000726865-19-000006|https://www.sec.gov/Archives/edgar/data/1048606/0000726865-19-000006.txt
0000726865-19-000008|https://www.sec.gov/Archives/edgar/data/1048606/0000726865-19-000008.txt
0001048703-19-000001|https://www.sec.gov/Archives/edgar/data/1048703/0001048703-19-000001.txt
0001127602-19-000256|https://www.sec.gov/Archives/edgar/data/1048911/0001127602-19-000256.txt
0000104894-19-000007|https://www.sec.gov/Archives/edgar/data/104894/0000104894-19-000007.txt
0000104894-19-000008|https://www.sec.gov/Archives/edgar/data/104894/0000104894-19-000008.txt
0001127602-19-000387|https://www.sec.gov/Archives/edgar/data/1049959/0001127602-19-000387.txt
0001127602-19-000191|https://www.sec.gov/Archives/edgar/data/1050572/0001127602-19-000191.txt
0001127602-19-000135|https://www.sec.gov/Archives/edgar/data/1050738/0001127602-19-000135.txt
0001050915-19-000002|https://www.sec.gov/Archives/edgar/data/1050915/0001050915-19-000002.txt
0001225208-19-000070|https://www.sec.gov/Archives/edgar/data/1051369/0001225208-19-000070.txt
0001140361-19-000101|https://www.sec.gov/Archives/edgar/data/1051774/0001140361-19-000101.txt
0000950103-19-000021|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000021.txt
0000950103-19-000038|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000038.txt
0000950103-19-000040|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000040.txt
0000950103-19-000042|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000042.txt
0000950103-19-000044|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000044.txt
0000950103-19-000045|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000045.txt
0000950103-19-000046|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000046.txt
0000950103-19-000047|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000047.txt
0000950103-19-000058|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000058.txt
0000950103-19-000059|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000059.txt
0000950103-19-000068|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000068.txt
0000950103-19-000072|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000072.txt
0000950103-19-000074|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000074.txt
0000950103-19-000078|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000078.txt
0000950103-19-000081|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000081.txt
0000950103-19-000086|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000086.txt
0000950103-19-000087|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000087.txt
0000950103-19-000089|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000089.txt
0000950103-19-000091|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000091.txt
0000950103-19-000093|https://www.sec.gov/Archives/edgar/data/1053092/0000950103-19-000093.txt
